Date,Persian_Date,Close,USD_Close,XAU_Close,Coin_Close,Oil_Close,AED_Close,Silver_Close,Bourse_Close
2021-02-01,1399/11/13,10955000.0,243480.0,1860.16,109860000.0,57.55,67190.0,28.97,1205467.1
2021-02-02,1399/11/14,10883000.0,239490.0,1837.3502,107260000.0,58.42,66110.0,26.6117,1173050.3
2021-02-03,1399/11/15,10744000.0,239070.0,1833.7607,105980000.0,58.84,66010.0,26.8642,1173050.3
2021-02-04,1399/11/16,10744000.0,237470.0,1792.26,105980000.0,59.49,66010.0,26.2924,1173050.3
2021-02-06,1399/11/18,10876000.0,243850.0,1811.6156,109910000.0,59.56,67260.0,26.8282,1170532.9
2021-02-07,1399/11/19,11310000.0,249780.0,1811.6156,114310000.0,60.55,68900.0,26.8282,1192858.5
2021-02-08,1399/11/20,11398000.0,251480.0,1830.16,116110000.0,61.15,69370.0,27.2524,1214416.1
2021-02-09,1399/11/21,11398000.0,241030.0,1837.0601,116110000.0,61.32,69370.0,27.2,1214416.1
2021-02-11,1399/11/23,11649000.0,246960.0,1825.36,118510000.0,62.62,71000.0,26.9472,1214416.1
2021-02-13,1399/11/25,11529000.0,257450.0,1823.46,120310000.0,62.66,71020.0,27.35,1264368.7
2021-02-14,1399/11/26,11345000.0,254980.0,1823.46,117590000.0,63.28,70320.0,27.35,1257286.2
2021-02-15,1399/11/27,11534000.0,261450.0,1818.5129,119020000.0,63.47,72100.0,27.59,1245843.5
2021-02-16,1399/11/28,11349000.0,258030.0,1794.3101,117540000.0,64.44,71150.0,27.22,1238397.8
2021-02-17,1399/11/29,11409000.0,259450.0,1776.26,118680000.0,63.49,71520.0,27.3471,1238397.8
2021-02-18,1399/11/30,11409000.0,251710.0,1775.4897,118680000.0,62.64,71520.0,27.0158,1238397.8
2021-02-20,1399/12/02,10825000.0,247040.0,1782.3101,111580000.0,62.14,68160.0,27.2118,1222614.3
2021-02-21,1399/12/03,10721000.0,245040.0,1782.3101,109510000.0,64.26,67600.0,27.2118,1214500.4
2021-02-22,1399/12/04,10915000.0,251390.0,1808.66,111970000.0,64.94,69350.0,28.157,1211642.8
2021-02-23,1399/12/05,11019000.0,254010.0,1805.0601,113110000.0,66.14,70060.0,27.62,1205798.5
2021-02-24,1399/12/06,11019000.0,248210.0,1804.36,113110000.0,66.04,70060.0,27.98,1205798.5
2021-02-27,1399/12/09,10772000.0,253450.0,1733.49,109980000.0,64.43,69930.0,26.62,1185603.7
2021-02-28,1399/12/10,10818000.0,254250.0,1733.49,111810000.0,63.29,70140.0,26.62,1181641.2
2021-03-01,1399/12/11,10650000.0,252670.0,1723.8389,108590000.0,62.64,69700.0,26.5128,1186333.7
2021-03-02,1399/12/12,10624000.0,253090.0,1738.0878,109360000.0,64.06,69810.0,26.75,1177916.9
2021-03-03,1399/12/13,10521000.0,249760.0,1710.95,108120000.0,67.09,68910.0,26.08,1177916.9
2021-03-04,1399/12/14,10521000.0,246610.0,1697.1899,108120000.0,69.46,68910.0,25.3075,1177916.9
2021-03-06,1399/12/16,10287000.0,247760.0,1700.86,104670000.0,69.54,68370.0,25.19,1175595.8
2021-03-07,1399/12/17,10126000.0,247060.0,1700.86,105430000.0,67.97,68180.0,25.19,1199888.4
2021-03-08,1399/12/18,10211000.0,246480.0,1681.2439,103990000.0,67.41,68010.0,25.09,1210146.7
2021-03-09,1399/12/19,10287000.0,245830.0,1715.36,105160000.0,68.1,67810.0,25.9,1206878.0
2021-03-10,1399/12/20,10287000.0,242420.0,1726.048,105160000.0,69.65,67810.0,26.1639,1206878.0
2021-03-13,1399/12/23,10442000.0,246540.0,1726.4069,106900000.0,69.18,68010.0,25.9129,1245186.0
2021-03-14,1399/12/24,10504000.0,247240.0,1726.4069,107600000.0,68.89,68240.0,25.9129,1254213.0
2021-03-15,1399/12/25,10664000.0,248510.0,1731.8362,108990000.0,68.29,68570.0,26.26,1290518.6
2021-03-16,1399/12/26,10768000.0,248990.0,1730.9399,112300000.0,67.96,68690.0,25.96,1307657.4
2021-03-17,1399/12/27,10855000.0,251340.0,1744.4399,107800000.0,62.48,69340.0,26.335,1307657.4
2021-03-18,1399/12/28,10855000.0,239630.0,1736.4093,107800000.0,64.59,69340.0,26.05,1307657.4
2021-03-24,1400/01/04,10832100.0,251487.0,1734.1899,112360000.0,61.62,69487.0,25.08,1309561.6
2021-03-27,1400/01/07,10955000.0,256240.0,1731.9664,112880000.0,64.43,70660.0,25.045,1306887.8
2021-03-28,1400/01/08,11031000.0,252330.0,1731.9664,112880000.0,64.92,70660.0,25.045,1306887.8
2021-03-30,1400/01/10,10846000.0,257960.0,1684.7961,111480000.0,62.9,71140.0,24.015,1294543.7
2021-03-31,1400/01/11,10846000.0,257520.0,1707.0074,111480000.0,64.63,71140.0,24.39,1294543.7
2021-04-03,1400/01/14,10599000.0,249460.0,1728.84,106620000.0,64.67,68830.0,24.97,1269478.7
2021-04-04,1400/01/15,10592000.0,249240.0,1728.84,107390000.0,62.21,68770.0,24.97,1262735.3
2021-04-05,1400/01/16,10701000.0,252450.0,1728.4399,107490000.0,62.71,69620.0,24.9,1260785.7
2021-04-06,1400/01/17,10585000.0,250610.0,1743.5699,107490000.0,62.95,69130.0,25.17,1249910.4
2021-04-07,1400/01/18,10511000.0,247990.0,1737.28,105620000.0,63.28,68420.0,25.12,1249910.4
2021-04-08,1400/01/19,10511000.0,244660.0,1755.9399,105620000.0,63.01,68420.0,25.43,1249910.4
2021-04-10,1400/01/21,10329000.0,247490.0,1743.1,104160000.0,63.01,68290.0,25.24,1230876.5
2021-04-11,1400/01/22,10391000.0,249950.0,1743.1,104990000.0,63.27,68950.0,25.24,1226119.1
2021-04-12,1400/01/23,10428000.0,250320.0,1732.5137,105000000.0,63.88,69050.0,24.845,1244556.6
2021-04-13,1400/01/24,10375000.0,248970.0,1743.8298,105820000.0,66.4,68710.0,25.33,1243358.7
2021-04-14,1400/01/25,10454000.0,250150.0,1736.0035,105280000.0,66.78,69000.0,25.41,1243358.7
2021-04-15,1400/01/26,10454000.0,239870.0,1763.2084,105280000.0,66.74,69000.0,25.86,1243358.7
2021-04-17,1400/01/28,10396000.0,246180.0,1776.3064,104020000.0,66.71,67930.0,25.955,1224795.3
2021-04-18,1400/01/29,10190000.0,240540.0,1776.3064,102960000.0,67.08,66390.0,25.955,1216874.3
2021-04-19,1400/01/30,10228000.0,241810.0,1769.3101,100690000.0,66.52,66740.0,25.81,1219589.9
2021-04-20,1400/01/31,10216000.0,241840.0,1777.2533,101880000.0,65.29,66740.0,25.87,1207046.9
2021-04-21,1400/02/01,10117000.0,238640.0,1793.4617,100760000.0,65.54,65900.0,26.575,1207046.9
2021-04-22,1400/02/02,10117000.0,233300.0,1783.9399,100760000.0,65.54,65900.0,26.17,1207046.9
2021-04-24,1400/02/04,10057000.0,237320.0,1777.1801,101670000.0,65.42,65490.0,25.99,1187843.0
2021-04-25,1400/02/05,9936000.0,236920.0,1777.1801,99880000.0,65.07,65400.0,25.99,1186956.5
2021-04-26,1400/02/06,9983000.0,236670.0,1780.1899,100440000.0,66.14,65340.0,26.21,1202636.7
2021-04-27,1400/02/07,9964000.0,237210.0,1776.6899,100140000.0,66.77,65480.0,26.24,1207850.4
2021-04-28,1400/02/08,9874000.0,235220.0,1781.3237,99470000.0,68.05,64920.0,26.17,1207850.4
2021-04-29,1400/02/09,9874000.0,232310.0,1771.2433,99470000.0,66.72,64920.0,26.0836,1207850.4
2021-05-01,1400/02/11,9399000.0,221710.0,1768.59,95790000.0,66.66,61260.0,25.9,1180663.6
2021-05-02,1400/02/12,9394000.0,220360.0,1768.59,95640000.0,67.47,60890.0,25.9,1167072.7
2021-05-03,1400/02/13,9394000.0,220210.0,1792.3615,95640000.0,68.53,60890.0,26.87,1167072.7
2021-05-05,1400/02/15,9399000.0,216990.0,1786.444,94930000.0,68.17,59080.0,26.5,1172262.4
2021-05-06,1400/02/16,9399000.0,206480.0,1815.1783,94930000.0,68.2,59080.0,27.295,1172262.4
2021-05-08,1400/02/18,9387000.0,216460.0,1830.4771,95510000.0,68.23,58950.0,27.43,1151896.4
2021-05-09,1400/02/19,9703400.0,221816.0,1830.4771,99354000.0,68.17,60746.0,27.43,1157682.9
2021-05-11,1400/02/21,9853000.0,221850.0,1836.9399,99740000.0,68.67,61080.0,27.63,1179527.1
2021-05-12,1400/02/22,9943000.0,225850.0,1815.4399,100540000.0,68.97,61470.0,27.03,1184000.3
2021-05-15,1400/02/25,10287000.0,220500.0,1842.1899,102280000.0,68.83,62360.0,27.415,1188811.1
2021-05-16,1400/02/26,10142000.0,228860.0,1842.1899,100740000.0,69.53,62320.0,27.415,1174659.7
2021-05-17,1400/02/27,10290000.0,231150.0,1866.1324,103040000.0,68.84,62970.0,28.17,1176833.7
2021-05-18,1400/02/28,10156000.0,228240.0,1868.22,98840000.0,66.72,62170.0,28.205,1154844.7
2021-05-19,1400/02/29,10193000.0,230020.0,1869.5699,101040000.0,65.13,62630.0,27.75,1154844.7
2021-05-20,1400/02/30,10193000.0,223000.0,1876.6899,101040000.0,66.53,62630.0,27.74,1154844.7
2021-05-22,1400/03/01,10292000.0,230650.0,1880.3,100790000.0,66.35,62830.0,27.52,1107915.1
2021-05-23,1400/03/02,10368000.0,232790.0,1880.3,101660000.0,68.4,63380.0,27.52,1095697.7
2021-05-24,1400/03/03,10329000.0,231240.0,1881.0699,101090000.0,68.36,62960.0,27.8,1105454.2
2021-05-25,1400/03/04,10442000.0,232150.0,1899.264,103470000.0,68.64,63220.0,27.98,1109369.6
2021-05-26,1400/03/05,10467000.0,232390.0,1896.4399,103170000.0,69.15,63280.0,27.69,1109369.6
2021-05-27,1400/03/06,10467000.0,226470.0,1896.08,103170000.0,69.15,63280.0,27.86,1109369.6
2021-05-29,1400/03/08,10800000.0,234660.0,1902.64,106970000.0,69.01,65300.0,27.88,1134015.5
2021-05-30,1400/03/09,11003000.0,238570.0,1902.64,107480000.0,69.01,65690.0,27.88,1156933.8
2021-05-31,1400/03/10,10980000.0,234060.0,1906.36,106390000.0,69.31,66140.0,28.0513,1145930.0
2021-06-01,1400/03/11,10964000.0,234160.0,1900.1899,107920000.0,71.25,65710.0,27.9,1148642.7
2021-06-02,1400/03/12,10793000.0,237430.0,1907.944,107480000.0,71.29,64620.0,28.2,1148642.7
2021-06-03,1400/03/13,10793000.0,234330.0,1870.5699,107480000.0,71.78,64620.0,27.45,1148642.7
2021-06-07,1400/03/17,10747000.0,239410.0,1898.9962,106860000.0,71.5,65220.0,27.875,1160665.6
2021-06-08,1400/03/18,10832000.0,241410.0,1892.8199,107830000.0,72.0,65750.0,27.635,1151846.3
2021-06-09,1400/03/19,10735000.0,239170.0,1888.2983,106770000.0,72.45,65120.0,27.751,1151846.3
2021-06-10,1400/03/20,10735000.0,239230.0,1898.1375,106770000.0,72.57,65120.0,27.965,1151846.3
2021-06-12,1400/03/22,10758000.0,240990.0,1876.64,106560000.0,72.59,65630.0,27.89,1141225.9
2021-06-13,1400/03/23,10682000.0,239740.0,1876.64,106010000.0,72.91,65280.0,27.89,1150203.6
2021-06-14,1400/03/24,10717000.0,240450.0,1865.995,106910000.0,74.14,65500.0,27.834,1150129.2
2021-06-15,1400/03/25,10809000.0,241810.0,1858.6949,107740000.0,74.19,65850.0,27.637,1147675.0
2021-06-16,1400/03/26,10654000.0,244320.0,1811.9525,108030000.0,73.16,66550.0,26.9635,1147675.0
2021-06-17,1400/03/27,10654000.0,244290.0,1773.3149,108030000.0,73.52,66550.0,25.92,1147675.0
2021-06-19,1400/03/29,10283000.0,239490.0,1763.34,102110000.0,73.19,65210.0,25.79,1163757.0
2021-06-20,1400/03/30,10352000.0,241070.0,1763.34,103230000.0,74.89,65620.0,25.79,1168664.7
2021-06-21,1400/03/31,10440000.0,242590.0,1782.9482,104190000.0,74.94,66060.0,25.9384,1186905.5
2021-06-22,1400/04/01,10382000.0,241790.0,1778.5125,103770000.0,75.33,65840.0,25.748,1213054.6
2021-06-23,1400/04/02,10338000.0,241890.0,1778.7305,102830000.0,75.43,65880.0,25.8615,1213054.6
2021-06-24,1400/04/03,10338000.0,241890.0,1775.1827,102830000.0,76.06,65880.0,25.9326,1213054.6
2021-06-26,1400/04/05,10585000.0,246740.0,1780.34,105230000.0,75.38,67200.0,26.074,1238485.8
2021-06-27,1400/04/06,10657000.0,247080.0,1780.34,107140000.0,74.15,67200.0,26.074,1243812.3
2021-06-28,1400/04/07,10641000.0,249660.0,1778.175,107910000.0,74.57,67960.0,26.0935,1248516.5
2021-06-29,1400/04/08,10724000.0,253990.0,1761.09,108270000.0,74.64,69130.0,25.745,1256960.1
2021-06-30,1400/04/09,10678000.0,251530.0,1769.8025,107940000.0,75.35,68480.0,26.1044,1256960.1
2021-07-01,1400/04/10,10678000.0,251510.0,1776.6,107940000.0,76.33,68480.0,26.011,1256960.1
2021-07-03,1400/04/12,10597000.0,251500.0,1786.7902,107470000.0,76.06,68450.0,26.46,1243719.1
2021-07-04,1400/04/13,10576000.0,249590.0,1786.7902,105810000.0,77.16,67980.0,26.46,1254561.8
2021-07-05,1400/04/14,10673000.0,250990.0,1791.6121,107220000.0,74.68,68350.0,26.4551,1281187.0
2021-07-06,1400/04/15,10604000.0,250870.0,1796.6873,106630000.0,73.23,68320.0,26.134,1282036.1
2021-07-07,1400/04/16,10635700.0,249652.0,1803.405,106899000.0,74.3,68062.0,26.121,1282036.1
2021-07-10,1400/04/19,10648000.0,249990.0,1807.98,107030000.0,75.59,68070.0,26.08,1285256.4
2021-07-11,1400/04/20,10613000.0,249800.0,1807.98,106820000.0,75.22,68020.0,26.08,1304333.3
2021-07-12,1400/04/21,10539000.0,247490.0,1805.8774,106040000.0,76.52,67390.0,26.175,1303921.4
2021-07-13,1400/04/22,10491000.0,246110.0,1807.4351,104810000.0,74.38,66990.0,25.9615,1305491.0
2021-07-14,1400/04/23,10590000.0,246990.0,1827.0616,105980000.0,73.29,67270.0,26.235,1305491.0
2021-07-15,1400/04/24,10590000.0,246990.0,1829.1866,105980000.0,73.75,67270.0,26.3245,1305491.0
2021-07-17,1400/04/26,10507000.0,245440.0,1810.89,105130000.0,73.14,66810.0,25.66,1302857.2
2021-07-18,1400/04/27,10477000.0,244670.0,1810.89,105060000.0,68.08,66600.0,25.66,1311306.0
2021-07-19,1400/04/28,10560000.0,245300.0,1812.3425,105960000.0,69.64,66780.0,25.205,1311306.0
2021-07-20,1400/04/29,10560000.0,245190.0,1810.0304,105960000.0,72.22,66780.0,24.908,1311306.0
2021-07-22,1400/04/31,10537000.0,246280.0,1806.6899,105980000.0,74.02,67040.0,25.455,1311306.0
2021-07-24,1400/05/02,10606000.0,247790.0,1801.34,107060000.0,73.44,67480.0,25.16,1323354.6
2021-07-25,1400/05/03,10749000.0,250560.0,1801.34,108920000.0,73.83,68210.0,25.16,1323354.6
2021-07-26,1400/05/04,10775000.0,251720.0,1797.265,109460000.0,73.5,68510.0,25.1646,1314909.1
2021-07-27,1400/05/05,10957000.0,256140.0,1798.7321,111580000.0,73.72,69720.0,24.6745,1316504.6
2021-07-28,1400/05/06,10957000.0,255990.0,1806.8809,111580000.0,75.11,69720.0,24.9285,1316504.6
2021-07-31,1400/05/09,10975000.0,254890.0,1813.5815,112390000.0,75.14,69360.0,25.46,1360246.6
2021-08-01,1400/05/10,10938000.0,255190.0,1813.5815,112110000.0,72.94,69460.0,25.46,1357895.2
2021-08-02,1400/05/11,10996000.0,257330.0,1813.385,113830000.0,72.48,70060.0,25.43,1375612.3
2021-08-03,1400/05/12,10989000.0,256240.0,1809.9399,112660000.0,70.16,69760.0,25.55,1406058.1
2021-08-04,1400/05/13,11008000.0,256280.0,1811.405,113380000.0,71.22,69790.0,25.3571,1406058.1
2021-08-05,1400/05/14,11008000.0,256280.0,1804.0131,113380000.0,70.5,69790.0,25.1304,1406058.1
2021-08-07,1400/05/16,10865000.0,256790.0,1762.6899,112430000.0,70.3,69940.0,24.3325,1417863.0
2021-08-08,1400/05/17,10848000.0,259170.0,1762.6899,112570000.0,69.24,70590.0,24.3325,1433175.9
2021-08-09,1400/05/18,10920000.0,263190.0,1729.4575,112790000.0,70.75,71670.0,23.431,1453797.2
2021-08-10,1400/05/19,11102000.0,266160.0,1728.7104,115290000.0,71.49,72460.0,23.32,1484589.9
2021-08-11,1400/05/20,11070000.0,264320.0,1751.5627,115620000.0,71.2,71990.0,23.5245,1484589.9
2021-08-12,1400/05/21,11070000.0,264290.0,1752.4375,115620000.0,70.26,71990.0,23.1551,1484589.9
2021-08-14,1400/05/23,11377000.0,269070.0,1779.1515,118160000.0,70.24,73250.0,23.74,1500000.1
2021-08-15,1400/05/24,11488000.0,269130.0,1779.1515,118160000.0,69.72,73260.0,23.74,1500000.1
2021-08-16,1400/05/25,11449000.0,269090.0,1787.2383,118170000.0,69.12,73270.0,23.8235,1500000.1
2021-08-17,1400/05/26,11449000.0,268990.0,1785.9556,118170000.0,67.83,73270.0,23.6351,1500000.1
2021-08-21,1400/05/30,11548000.0,274580.0,1780.8668,121120000.0,64.75,74740.0,23.01,1515548.6
2021-08-22,1400/05/31,11733000.0,276660.0,1780.8668,121310000.0,68.25,75320.0,23.01,1515886.5
2021-08-23,1400/06/01,11756000.0,276490.0,1805.1975,121240000.0,70.57,75290.0,23.66,1543476.4
2021-08-24,1400/06/02,11719000.0,278490.0,1802.6055,121620000.0,71.31,75830.0,23.8355,1550120.4
2021-08-25,1400/06/03,11712000.0,278990.0,1790.6801,119560000.0,70.24,75970.0,23.86,1550120.4
2021-08-26,1400/06/04,11712000.0,278990.0,1792.155,119560000.0,71.58,75970.0,23.54,1550120.4
2021-08-28,1400/06/06,11823000.0,275990.0,1816.6689,119890000.0,71.63,75190.0,23.995,1573407.6
2021-08-29,1400/06/07,11539000.0,270690.0,1816.6689,118620000.0,72.1,73710.0,23.995,1523997.1
2021-08-30,1400/06/08,11652000.0,274280.0,1810.1653,119680000.0,71.53,74700.0,24.06,1496156.6
2021-08-31,1400/06/09,11543000.0,270350.0,1813.4281,119010000.0,71.44,73660.0,23.885,1520627.1
2021-09-01,1400/06/10,11619000.0,272790.0,1813.655,119790000.0,72.78,74310.0,24.17,1520627.1
2021-09-02,1400/06/11,11619000.0,272910.0,1809.4005,119790000.0,72.57,74310.0,23.8811,1520627.1
2021-09-04,1400/06/13,11691000.0,270670.0,1826.1899,120980000.0,72.46,73700.0,24.69,1537192.9
2021-09-05,1400/06/14,11661000.0,271120.0,1826.1899,120030000.0,72.09,73850.0,24.69,1538503.4
2021-09-06,1400/06/15,11682000.0,273810.0,1823.1028,121140000.0,71.59,74550.0,24.67,1523086.7
2021-09-07,1400/06/16,11806000.0,276810.0,1794.1333,121740000.0,72.65,75380.0,24.2984,1526009.1
2021-09-08,1400/06/17,11836000.0,278410.0,1788.925,122040000.0,71.31,75780.0,23.96,1526009.1
2021-09-09,1400/06/18,11836000.0,278270.0,1794.6949,122040000.0,72.95,75780.0,24.07,1526009.1
2021-09-11,1400/06/20,11573000.0,272390.0,1787.3383,120840000.0,72.88,74200.0,23.7175,1489994.9
2021-09-12,1400/06/21,11559000.0,273130.0,1787.3383,118920000.0,73.48,74400.0,23.7175,1475274.1
2021-09-13,1400/06/22,11668000.0,276410.0,1793.4891,119980000.0,73.6,75290.0,23.7155,1496954.9
2021-09-14,1400/06/23,11546000.0,273170.0,1804.2655,119330000.0,75.55,74380.0,23.8335,1488291.7
2021-09-15,1400/06/24,11516000.0,274510.0,1792.59,118060000.0,75.7,74750.0,23.8195,1488291.7
2021-09-16,1400/06/25,11516000.0,274460.0,1753.3933,118060000.0,75.34,74750.0,22.93,1488291.7
2021-09-18,1400/06/27,11336000.0,274710.0,1754.1565,118220000.0,75.31,74760.0,22.3925,1420479.0
2021-09-19,1400/06/28,11322000.0,274430.0,1754.1565,118630000.0,74.81,74710.0,22.3925,1395330.2
2021-09-20,1400/06/29,11426000.0,274070.0,1763.8755,118660000.0,74.59,74640.0,22.245,1391236.1
2021-09-21,1400/06/30,11426000.0,274030.0,1774.2462,118660000.0,74.59,74640.0,22.4715,1391236.1
2021-09-22,1400/06/31,11523000.0,275210.0,1767.9135,118200000.0,75.94,74990.0,22.6695,1386466.3
2021-09-23,1400/07/01,11562000.0,276810.0,1742.5725,118640000.0,77.22,75380.0,22.4871,1386466.3
2021-09-25,1400/07/03,11419000.0,275590.0,1749.863,118836000.0,77.23,75020.0,22.415,1424719.4
2021-09-26,1400/07/04,11460000.0,276810.0,1749.863,118836000.0,77.23,75350.0,22.415,1424719.4
2021-09-28,1400/07/06,11513000.0,280560.0,1733.6823,118890000.0,77.52,76410.0,22.433,1425447.4
2021-09-29,1400/07/07,11573000.0,282430.0,1726.1075,118670000.0,77.81,76930.0,21.5126,1436984.3
2021-09-30,1400/07/08,11645000.0,284710.0,1756.6606,118640000.0,78.3,77530.0,22.2,1436984.3
2021-10-02,1400/07/10,11608000.0,280460.0,1760.3602,118660000.0,79.13,76350.0,22.52,1476680.3
2021-10-03,1400/07/11,11691000.0,281380.0,1760.3602,118890000.0,81.28,76580.0,22.52,1484652.8
2021-10-04,1400/07/12,11691000.0,281360.0,1769.505,118890000.0,81.2,76580.0,22.6591,1484652.8
2021-10-06,1400/07/14,11594000.0,279320.0,1762.4751,117570000.0,80.72,76050.0,22.594,1488264.5
2021-10-09,1400/07/17,11394900.0,275136.0,1756.6675,117250000.0,82.54,74790.0,22.66,1455612.0
2021-10-11,1400/07/19,11319000.0,273360.0,1753.8558,117120000.0,83.6,74430.0,22.556,1418683.0
2021-10-12,1400/07/20,11414000.0,271670.0,1759.9299,117340000.0,83.2,73970.0,22.5335,1397386.1
2021-10-13,1400/07/21,11416000.0,270700.0,1792.6466,117160000.0,83.2,73730.0,23.0651,1397386.1
2021-10-14,1400/07/22,11416000.0,270870.0,1795.5601,117160000.0,84.79,73730.0,23.54,1397386.1
2021-10-16,1400/07/24,11412000.0,271810.0,1767.2563,116710000.0,84.84,74010.0,23.2835,1436109.9
2021-10-17,1400/07/25,11370000.0,272530.0,1767.2563,115510000.0,84.17,74200.0,23.2835,1436916.8
2021-10-18,1400/07/26,11472000.0,274750.0,1764.5988,117140000.0,84.93,74850.0,23.1651,1449471.6
2021-10-19,1400/07/27,11426000.0,273060.0,1768.87,116940000.0,85.81,74370.0,23.65,1436357.1
2021-10-20,1400/07/28,11490000.0,274210.0,1781.83,117690000.0,84.77,74670.0,24.268,1436357.1
2021-10-21,1400/07/29,11490000.0,274150.0,1782.7626,117690000.0,85.91,74670.0,24.135,1436357.1
2021-10-23,1400/08/01,11629000.0,276030.0,1792.4821,118790000.0,84.64,75160.0,24.31,1407758.0
2021-10-25,1400/08/03,11633000.0,275610.0,1807.4717,118260000.0,85.65,75050.0,24.5511,1384452.2
2021-10-26,1400/08/04,11714000.0,276870.0,1792.6328,119110000.0,83.41,75400.0,24.134,1393925.2
2021-10-27,1400/08/05,11716000.0,276670.0,1796.6875,118620000.0,83.92,75300.0,24.0426,1393925.2
2021-10-28,1400/08/06,11716000.0,276570.0,1798.6226,118620000.0,83.79,75300.0,24.1,1393925.2
2021-10-30,1400/08/08,11684000.0,275760.0,1782.8082,117810000.0,83.68,75120.0,23.85,1340290.8
2021-10-31,1400/08/09,11716000.0,275040.0,1782.8082,117970000.0,84.56,74890.0,23.85,1361402.9
2021-11-01,1400/08/10,11684000.0,276030.0,1793.045,117700000.0,84.46,75130.0,24.0166,1376094.4
2021-11-02,1400/08/11,11716000.0,278980.0,1787.2811,118310000.0,81.37,76000.0,23.519,1398416.5
2021-11-03,1400/08/12,11684000.0,276570.0,1769.5162,118210000.0,80.79,75260.0,23.494,1398416.5
2021-11-04,1400/08/13,11684000.0,276510.0,1791.705,118210000.0,82.72,75260.0,23.7705,1398416.5
2021-11-06,1400/08/15,12014000.0,279880.0,1816.73,121310000.0,82.35,76240.0,24.17,1430892.2
2021-11-07,1400/08/16,12037000.0,280250.0,1816.73,121930000.0,83.59,76300.0,24.17,1434378.9
2021-11-08,1400/08/17,12146000.0,281060.0,1824.26,122150000.0,84.88,76490.0,24.4388,1447674.8
2021-11-09,1400/08/18,12520000.0,283760.0,1831.4833,122740000.0,82.56,77240.0,24.2797,1456479.9
2021-11-10,1400/08/19,12638000.0,284240.0,1849.5686,125390000.0,82.67,77410.0,24.6237,1456479.9
2021-11-11,1400/08/20,12638000.0,284240.0,1861.5244,125390000.0,82.06,77410.0,25.2292,1456479.9
2021-11-13,1400/08/22,12702000.0,285240.0,1864.0441,125870000.0,81.99,77660.0,25.2851,1442515.7
2021-11-14,1400/08/23,12608000.0,280400.0,1864.0441,125480000.0,82.06,76350.0,25.2851,1416298.7
2021-11-15,1400/08/24,12550000.0,281480.0,1862.4591,125670000.0,82.5,76650.0,25.0387,1408582.5
2021-11-16,1400/08/25,12494000.0,283540.0,1849.91,125730000.0,80.62,77210.0,24.8005,1410777.8
2021-11-17,1400/08/26,12404000.0,281400.0,1866.96,124790000.0,81.19,76670.0,25.05,1410777.8
2021-11-18,1400/08/27,12404000.0,278980.0,1858.46,124790000.0,78.55,76670.0,24.78,1410777.8
2021-11-20,1400/08/29,12395000.0,282890.0,1844.6,124260000.0,78.47,77050.0,24.5882,1386935.3
2021-11-21,1400/08/30,12520000.0,284400.0,1844.6,125280000.0,79.45,77310.0,24.5882,1407132.9
2021-11-22,1400/09/01,12358000.0,286440.0,1805.04,124310000.0,82.5,77880.0,24.1664,1404611.7
2021-11-23,1400/09/02,12524000.0,291660.0,1789.7332,126460000.0,82.14,79280.0,23.6519,1394095.4
2021-11-24,1400/09/03,12504000.0,289770.0,1788.5,125710000.0,82.25,78440.0,23.5295,1394095.4
2021-11-25,1400/09/04,12504000.0,288080.0,1788.45,125710000.0,72.91,78440.0,23.5751,1394095.4
2021-11-27,1400/09/06,12573000.0,294720.0,1791.8105,125720000.0,71.59,74510.0,23.1305,1368005.2
2021-11-28,1400/09/07,12695000.0,294350.0,1791.8105,127080000.0,72.75,79080.0,23.1305,1363939.0
2021-11-29,1400/09/08,12511000.0,290540.0,1785.01,125560000.0,69.86,78720.0,22.89,1357128.9
2021-11-30,1400/09/09,12615000.0,291900.0,1773.7845,126210000.0,68.57,72480.0,22.7984,1340071.9
2021-12-01,1400/09/10,12589000.0,293390.0,1782.66,126260000.0,70.28,74390.0,22.3059,1340071.9
2021-12-02,1400/09/11,12589000.0,273240.0,1768.6353,126260000.0,69.67,74390.0,22.3749,1340071.9
2021-12-04,1400/09/13,13044000.0,303380.0,1783.7361,130400000.0,69.91,75860.0,22.5093,1343202.7
2021-12-05,1400/09/14,13194000.0,309710.0,1783.7361,132460000.0,73.25,75770.0,22.5093,1342353.6
2021-12-06,1400/09/15,13169000.0,306930.0,1778.1078,132660000.0,75.19,75750.0,22.352,1337987.6
2021-12-07,1400/09/16,13095000.0,307010.0,1784.042,131380000.0,76.01,75620.0,22.47,1349389.3
2021-12-08,1400/09/17,13067000.0,307060.0,1782.0601,131650000.0,74.06,75440.0,22.393,1349389.3
2021-12-09,1400/09/18,13067000.0,277040.0,1774.46,131650000.0,75.31,75440.0,21.9285,1349389.3
2021-12-11,1400/09/20,12933000.0,301600.0,1782.51,130380000.0,75.35,75380.0,22.1626,1320761.6
2021-12-12,1400/09/21,12868000.0,297720.0,1782.51,129690000.0,74.51,74810.0,22.1626,1295550.1
2021-12-13,1400/09/22,12979000.0,302220.0,1786.9432,131450000.0,73.53,74670.0,22.3102,1291798.4
2021-12-14,1400/09/23,12922000.0,301340.0,1770.1758,132790000.0,74.45,74650.0,21.9257,1293237.9
2021-12-15,1400/09/24,12991000.0,299500.0,1777.0601,131980000.0,74.78,74640.0,22.05,1293237.9
